group	score
Microbial Risk Score	-0.137388121303481
Microbial Risk Score	-0.219475516659874
Microbial Risk Score	-0.484678263231051
Microbial Risk Score	-0.749535287235548
Microbial Risk Score	0.728567650986501
Microbial Risk Score	0.390947449954305
Microbial Risk Score	-0.99013634434392
Microbial Risk Score	0.130626583913463
Microbial Risk Score	0.00684097403361495
Microbial Risk Score	-1.71998275563453
Microbial Risk Score	-0.46470765450432
Microbial Risk Score	0.173357938949481
Microbial Risk Score	0.0475944879602897
Microbial Risk Score	0.976518526329362
Microbial Risk Score	-0.839910790969443
Microbial Risk Score	1.06152145854139
Microbial Risk Score	0.206548323859807
Microbial Risk Score	-0.0122113030232146
Microbial Risk Score	0.384218149922299
Microbial Risk Score	-0.435346388744905
Microbial Risk Score	-1.56937418296801
Microbial Risk Score	0.782703494031861
Microbial Risk Score	-0.0925447496605497
Microbial Risk Score	0.724805784423332
Microbial Risk Score	-1.25212947573969
Microbial Risk Score	0.833692550334688
Microbial Risk Score	-0.912342830154105
Microbial Risk Score	-0.769391158168573
Microbial Risk Score	0.345097442627374
Microbial Risk Score	0.290944819570784
Lipid Risk Score	-0.117186869150415
Lipid Risk Score	0.434851307879532
Lipid Risk Score	0.486829434685696
Lipid Risk Score	0.0552626099081215
Lipid Risk Score	0.341613629497213
Lipid Risk Score	0.10469378367744
Lipid Risk Score	1.626238266243
Lipid Risk Score	0.868943846420044
Lipid Risk Score	0.907267983725755
Lipid Risk Score	0.918143368835204
Lipid Risk Score	-0.344452198575733
Lipid Risk Score	-0.0504910471612619
Lipid Risk Score	-0.255271008792377
Lipid Risk Score	-0.334025871664594
Lipid Risk Score	0.210487592761793
Lipid Risk Score	-0.647647901457446
Lipid Risk Score	-1.41876440485316
Lipid Risk Score	-0.657923142681179
Lipid Risk Score	1.57389215326059
Lipid Risk Score	-0.206073991586786
Lipid Risk Score	1.33129661250791
Lipid Risk Score	0.983397344528096
Lipid Risk Score	1.14162832961922
Lipid Risk Score	0.411452671212353
Lipid Risk Score	0.854501505343713
Lipid Risk Score	-0.963970350346244
Lipid Risk Score	0.83927801556743
Lipid Risk Score	1.03280995544554
Lipid Risk Score	-0.351680249389749
Lipid Risk Score	0.198778412557365
Lipid Risk Score	0.651016848810075
Lipid Risk Score	2.62617659618396
Lipid Risk Score	-0.456894938113989
Lipid Risk Score	0.457846820110463
Lipid Risk Score	0.493800755221939
Lipid Risk Score	0.509379167821126
Lipid Risk Score	-0.127894632350694
Lipid Risk Score	0.214293159974943
Lipid Risk Score	0.0608812948789596
Lipid Risk Score	-0.0387166309223783
Lipid Risk Score	1.05900808929138
Lipid Risk Score	0.154229928547464
Lipid Risk Score	0.10970976062052
Lipid Risk Score	-0.675320384239871
Lipid Risk Score	1.48692776239997
Lipid Risk Score	0.499482738264726
Lipid Risk Score	0.468409182587641
Lipid Risk Score	1.12185580958874
Lipid Risk Score	0.145925474501774
Lipid Risk Score	-0.722999831234933
Lipid Risk Score	-0.441880017154482
Lipid Risk Score	1.15973425227761
Lipid Risk Score	-0.00861246063129235
Lipid Risk Score	0.425276947330593
Lipid Risk Score	0.441298401709795
Lipid Risk Score	0.115495378163399
Lipid Risk Score	-0.107827106284921
Lipid Risk Score	-0.431915081128286
Lipid Risk Score	0.0399983282341273
Lipid Risk Score	-1.08013914608127
Lipid Risk Score	1.20295292228012
Lipid Risk Score	0.774674920527912
Lipid Risk Score	0.815815526971018
Lipid Risk Score	-0.700154101004263
Lipid Risk Score	0.298377763501473
Lipid Risk Score	1.82505881625044
Lipid Risk Score	0.0337230661827849
Lipid Risk Score	1.24137748937393
Lipid Risk Score	0.0291532787173613
Lipid Risk Score	-1.51184597197815
Lipid Risk Score	-0.162498083479726
Lipid Risk Score	0.024556744511581
Lipid Risk Score	-1.13025905964791
Lipid Risk Score	0.458008530288882
Lipid Risk Score	0.0519623311131953
Lipid Risk Score	1.10889046861502
Lipid Risk Score	-1.13331052595648
Lipid Risk Score	1.00440216210396
Lipid Risk Score	-0.608785342620486
Lipid Risk Score	-0.701658331346551
Lipid Risk Score	1.09459866012778
Lipid Risk Score	-2.13397653351288
Lipid Risk Score	0.88941992164874
Lipid Risk Score	0.878112252787083
Lipid Risk Score	1.40485967842878
Lipid Risk Score	-1.55285793320112
Lipid Risk Score	1.04439126311408
Lipid Risk Score	0.338498127659632
Lipid Risk Score	0.175575424885251
Lipid Risk Score	0.205928395485444
Lipid Risk Score	0.641894316253184
Lipid Risk Score	-0.250530025420565
Lipid Risk Score	0.779122659164298
Lipid Risk Score	1.03999687609409
Lipid Risk Score	-0.823337922441453
Lipid Risk Score	0.20742436931843
Lipid Risk Score	-0.120160752975171
Lipid Risk Score	0.167906631570206
Lipid Risk Score	0.851046785269157
Lipid Risk Score	1.41530051486357
Lipid Risk Score	0.673816232708358
Lipid Risk Score	0.660831057531635
Lipid Risk Score	0.712066916321432
Lipid Risk Score	0.65776742589353
Lipid Risk Score	-1.27261471801077
Lipid Risk Score	-0.214941005963082
Lipid Risk Score	0.197870207213337
Lipid Risk Score	0.893197480058881
Lipid Risk Score	-0.173294461030843
Lipid Risk Score	0.382177423187143
Lipid Risk Score	1.0827416177957
Lipid Risk Score	-0.505867140727349
Lipid Risk Score	-0.114335434734636
Lipid Risk Score	-0.0674781268988459
Lipid Risk Score	0.595932597147926
Lipid Risk Score	0.0742127592576633
Lipid Risk Score	0.0102065885335407
Lipid Risk Score	-1.07117497468845
Lipid Risk Score	-0.433610919738505
Lipid Risk Score	0.188852675575517
Lipid Risk Score	-0.57775942132251
Lipid Risk Score	0.615500601471133
Lipid Risk Score	0.664023244664798
Lipid Risk Score	0.488072177593728
Lipid Risk Score	-1.36372311552107
Lipid Risk Score	1.26981079971511
Lipid Risk Score	-1.31009270727832
Lipid Risk Score	0.526610239329464
Lipid Risk Score	1.39572780850554
Lipid Risk Score	0.738852650808732
Lipid Risk Score	-0.620722327183726
Lipid Risk Score	0.434914154728103
Lipid Risk Score	0.795184080896477
Lipid Risk Score	-1.71880243084965
Lipid Risk Score	-1.01915275225325
Lipid Risk Score	1.20754264800076
Lipid Risk Score	1.09994277272145
Lipid Risk Score	-0.503142262611086
Lipid Risk Score	-1.70705469016851
Lipid Risk Score	0.808173550732133
Lipid Risk Score	-2.15388536482636
Lipid Risk Score	1.66961150526424
Lipid Risk Score	1.9473716702063
Lipid Risk Score	1.41567812698469
Lipid Risk Score	-0.705634979049177
Lipid Risk Score	1.44778314944189
Lipid Risk Score	-0.699954501263931
Lipid Risk Score	-0.216312417407532
Lipid Risk Score	-0.703944600194372
Lipid Risk Score	-1.31624587161502
Lipid Risk Score	0.711730623285139
Lipid Risk Score	1.27551130900514
Lipid Risk Score	-0.616293034314345
Lipid Risk Score	-1.02564943567698
Lipid Risk Score	-0.883640311422206
Lipid Risk Score	1.51286542500296
Lipid Risk Score	-0.545850456760089
Lipid Risk Score	1.10580533414849
Lipid Risk Score	2.00825363638431
Lipid Risk Score	1.59885082650861
Lipid Risk Score	1.02400059549063
Lipid Risk Score	-0.61096191467457
Lipid Risk Score	-0.0900886065625004
Lipid Risk Score	-0.10386447013559
Lipid Risk Score	-0.997138980340654
Lipid Risk Score	0.533019465011785
Lipid Risk Score	-0.309889553032223
Lipid Risk Score	0.829647498378111
Lipid Risk Score	-1.25379876161058
Lipid Risk Score	1.21636116783076
Lipid Risk Score	-1.51109169293439
Lipid Risk Score	-0.911540724593255
Lipid Risk Score	-1.02038728839352
Lipid Risk Score	-0.00280082854648246
Lipid Risk Score	1.29648025096827
Lipid Risk Score	1.00959331739924
Lipid Risk Score	-0.79366058674841
Lipid Risk Score	-0.79965515050282
Lipid Risk Score	1.21693085734856
Lipid Risk Score	1.91405807012481
Lipid Risk Score	0.138038862293032
Lipid Risk Score	-0.629255683623065
Lipid Risk Score	1.52237249594153
Lipid Risk Score	-0.137544496566108
Lipid Risk Score	1.32621026911412
Lipid Risk Score	-0.718557224892205
Lipid Risk Score	-0.863759729867769
Lipid Risk Score	-0.438960170341859
Lipid Risk Score	1.70083069886181
Lipid Risk Score	0.849473924569829
Lipid Risk Score	0.294138475728525
Lipid Risk Score	1.1979599710352
Lipid Risk Score	1.28043457680006
Lipid Risk Score	1.54925750776014
Lipid Risk Score	1.81960335099925
Lipid Risk Score	2.38373256426724
Lipid Risk Score	0.26794162165237
Lipid Risk Score	-1.09038878454189
Lipid Risk Score	-0.219574919583146
Lipid Risk Score	-1.08336615477744
Lipid Risk Score	0.914773883270857
Lipid Risk Score	-0.0726918113508569
Lipid Risk Score	-0.0977778021649324
Lipid Risk Score	1.46969262331904
Lipid Risk Score	-0.437610836508185
Lipid Risk Score	1.27215697838157
Lipid Risk Score	0.67125430768839
Lipid Risk Score	-1.20676212552551
Lipid Risk Score	0.779943501185312
Lipid Risk Score	-0.121057245417303
Lipid Risk Score	1.81166210532898
Lipid Risk Score	0.10135840032668
Lipid Risk Score	-0.238943140559497
Lipid Risk Score	2.48956405778523
Lipid Risk Score	0.636262514950672
Lipid Risk Score	0.554907728169986
Lipid Risk Score	-0.257249140893787
Lipid Risk Score	0.162127100059081
Lipid Risk Score	-1.16174965187189
Lipid Risk Score	1.94577541051684
Lipid Risk Score	-0.101712400621743
Lipid Risk Score	1.24984056495369
Lipid Risk Score	-1.1070349075236
Lipid Risk Score	0.61582841651001
Lipid Risk Score	-1.00822318142778
Lipid Risk Score	-1.84132140775295
Lipid Risk Score	-0.578787863360986
Lipid Risk Score	1.03483152377231
Lipid Risk Score	-0.789895038636856
Lipid Risk Score	-0.108087667999993
Lipid Risk Score	0.611003796644419
Lipid Risk Score	0.254757546331239
Lipid Risk Score	-0.640027435247448
Lipid Risk Score	0.00194737818293792
Lipid Risk Score	-0.104027628179605
Lipid Risk Score	0.606917187581518
Lipid Risk Score	1.06783209037
Lipid Risk Score	-0.2042147897651
Lipid Risk Score	-0.927107694885829
Lipid Risk Score	-0.259799951434724
Lipid Risk Score	-0.298658698021859
Lipid Risk Score	2.03806695332764
Lipid Risk Score	-0.759168903672838
Lipid Risk Score	0.895499937892528
Lipid Risk Score	-0.0977235163826872
Lipid Risk Score	1.56542039788156
Lipid Risk Score	-0.789011515350737
Lipid Risk Score	-0.186026784165753
Lipid Risk Score	-0.935144805660395
Lipid Risk Score	-0.309023113857626
Lipid Risk Score	-1.35429601198729
Lipid Risk Score	-1.37439379210505
Lipid Risk Score	1.16407047805236
Lipid Risk Score	-0.380698693487523
Lipid Risk Score	0.439747778232141
Lipid Risk Score	0.247354958217279
Lipid Risk Score	-0.337599164388252
Lipid Risk Score	0.307787436336336
Lipid Risk Score	-0.852838401213246
Lipid Risk Score	0.89179235614278
Lipid Risk Score	-0.693008644029999
Lipid Risk Score	-0.458203720007974
Lipid Risk Score	0.335573721675853
Lipid Risk Score	-1.37673964630984
Lipid Risk Score	-0.139264981750244
Lipid Risk Score	1.07822034528686
Lipid Risk Score	-0.239214661714295
Lipid Risk Score	-0.122415302431231
Lipid Risk Score	-0.165849875136381
Lipid Risk Score	0.672166357143157
Lipid Risk Score	-0.294323661087641
Lipid Risk Score	0.143024247577362
Lipid Risk Score	-1.40933937292608
Lipid Risk Score	-1.06448354029884
Lipid Risk Score	-1.59198113694553
Lipid Risk Score	-0.209298696755204
Lipid Risk Score	-1.160544950096
Lipid Risk Score	0.18431932206749
Lipid Risk Score	-0.772230116050544
Lipid Risk Score	-0.0866492228257171
Lipid Risk Score	-0.468605524353716
Lipid Risk Score	1.20682891126277
Lipid Risk Score	0.797563415207542
Lipid Risk Score	0.699823525513898
Lipid Risk Score	0.833130203966564
Lipid Risk Score	0.174270932158226
Lipid Risk Score	-1.06267942219091
Lipid Risk Score	0.164495427854809
Lipid Risk Score	1.54666856457218
Lipid Risk Score	-0.104368292597999
Lipid Risk Score	0.478831619619937
Lipid Risk Score	0.193858697602255
Lipid Risk Score	0.79719496301895
Lipid Risk Score	-0.988940398318678
Lipid Risk Score	0.710359785020346
Lipid Risk Score	-0.52891382915636
Lipid Risk Score	-0.926641075741443
Lipid Risk Score	0.589468842381445
Lipid Risk Score	-0.0185920432530535
Lipid Risk Score	0.953748257793574
Lipid Risk Score	0.534906852542966
Lipid Risk Score	0.477843733593068
Lipid Risk Score	-0.722177461396553
Lipid Risk Score	1.03669414840671
Lipid Risk Score	0.969394697778999
Lipid Risk Score	0.00421067422906921
Lipid Risk Score	-0.352251221220404
Lipid Risk Score	0.150294535215662
Lipid Risk Score	-1.01351452396256
Lipid Risk Score	-0.419382078324571
Lipid Risk Score	0.403087348001306
Lipid Risk Score	0.51205272683942
Lipid Risk Score	0.96492282526627
Lipid Risk Score	-1.07472752330742
Lipid Risk Score	0.734568906631192
Lipid Risk Score	-0.488764530011961
Lipid Risk Score	0.325845884883667
Lipid Risk Score	-0.00729300372955132
Lipid Risk Score	0.230731214254627
Lipid Risk Score	-1.66010926081042
Lipid Risk Score	0.6887298528671
Lipid Risk Score	0.546288878503559
Lipid Risk Score	-1.11799929760621
Lipid Risk Score	-0.334584593530153
Lipid Risk Score	1.96308265433929
Lipid Risk Score	1.71190629525837
Lipid Risk Score	1.45169671175451
Lipid Risk Score	0.326279124548182
Lipid Risk Score	-0.131792976358273
Lipid Risk Score	0.715485277489045
Lipid Risk Score	0.385441781493297
Lipid Risk Score	-0.46975907288441
Lipid Risk Score	-0.383199810290243
Lipid Risk Score	-0.671067957145648
Lipid Risk Score	-0.610789896044799
Lipid Risk Score	1.07803261558905
Lipid Risk Score	0.745323280703318
Lipid Risk Score	0.620819464690466
Lipid Risk Score	0.187017718598898
Lipid Risk Score	1.09893906684086
Lipid Risk Score	0.547497467251222
Lipid Risk Score	-0.180418930172144
Lipid Risk Score	0.288802883563776
Lipid Risk Score	-0.388042852003108
Lipid Risk Score	0.874210694924068
Lipid Risk Score	-0.878934702735096
Lipid Risk Score	-0.156203947851392
Lipid Risk Score	-0.208128584795222
Lipid Risk Score	-0.0400282801772018
Lipid Risk Score	1.76153468890792
Lipid Risk Score	1.08859886706823
Lipid Risk Score	-1.3638809666407
Lipid Risk Score	-0.482611553384631
Lipid Risk Score	1.91898565215824
Lipid Risk Score	0.86593304776362
Lipid Risk Score	0.456519267685968
Lipid Risk Score	-0.509398077230168
Lipid Risk Score	1.85579800731756
Lipid Risk Score	1.46462226591038
Lipid Risk Score	-0.229928947600827
Lipid Risk Score	1.81171467392241
Lipid Risk Score	1.91199862726673
Lipid Risk Score	1.88414382048779
Lipid Risk Score	0.521977904134164
Lipid Risk Score	-0.422881031232572
Lipid Risk Score	0.9065983259751
Lipid Risk Score	-1.59652177142145
Lipid Risk Score	-0.123800625008413
Lipid Risk Score	-1.11046527719994
Lipid Risk Score	0.966068772162069
Lipid Risk Score	1.12914433214701
Lipid Risk Score	1.01971758043081
Lipid Risk Score	-0.385479055213072
Lipid Risk Score	-1.28665811056899
Lipid Risk Score	-1.7942872414852
Lipid Risk Score	-1.36350933056059
Lipid Risk Score	-2.0437186346901
Lipid Risk Score	-1.39962621733512
Lipid Risk Score	-1.36355403656477
Lipid Risk Score	-1.11040927292721
Lipid Risk Score	-0.00686427869009454
Lipid Risk Score	1.22923892650091
Lipid Risk Score	1.30801381305027
Lipid Risk Score	-1.79483129383322
Lipid Risk Score	-0.946660016060381
Lipid Risk Score	-2.21725121120553
Lipid Risk Score	-1.0275007220064
Lipid Risk Score	-1.37831084494265
Lipid Risk Score	-1.83108693864779
Lipid Risk Score	-1.1003791583944
Lipid Risk Score	2.06242194581372
Lipid Risk Score	-0.994422524372838
Lipid Risk Score	1.40899907265705
Lipid Risk Score	0.739093649905407
Lipid Risk Score	0.376805458186229
Lipid Risk Score	-1.57667790119518
Lipid Risk Score	0.752215044666283
Lipid Risk Score	-0.281371938172309
Lipid Risk Score	0.551494858004366
Lipid Risk Score	1.13322628815583
Lipid Risk Score	0.279343339739883
Lipid Risk Score	-0.129190257707707
Lipid Risk Score	-0.226273929441078
Lipid Risk Score	-0.453368710242393
Lipid Risk Score	0.180697987405852
Lipid Risk Score	0.680131568560475
Lipid Risk Score	-1.22705833544657
Lipid Risk Score	0.552397456097818
Lipid Risk Score	0.0520672279190557
Lipid Risk Score	1.10209906774304
Lipid Risk Score	-1.11316061283066
Lipid Risk Score	0.900948229580535
Lipid Risk Score	-0.315624559806591
Lipid Risk Score	1.37325951811483
Lipid Risk Score	0.00346874509569268
Lipid Risk Score	0.760215397061065
Lipid Risk Score	-0.76518603713679
Lipid Risk Score	0.44853475501982
Lipid Risk Score	-0.616499874850835
Lipid Risk Score	-1.8543767275994
Lipid Risk Score	-0.662384977868127
Lipid Risk Score	-1.16601659142346
Lipid Risk Score	0.789483705230437
Lipid Risk Score	-0.994510949599536
Lipid Risk Score	-0.737284240773763
Lipid Risk Score	0.731803517031836
Lipid Risk Score	-0.855787097142205
Lipid Risk Score	-2.18103442232567
Lipid Risk Score	-1.48427480702916
Lipid Risk Score	0.354606997915136
Lipid Risk Score	-1.03097594092564
Lipid Risk Score	0.948041000258866
Lipid Risk Score	-0.921117826759121
Lipid Risk Score	-0.677131024421683
Lipid Risk Score	-1.42229397637419
Lipid Risk Score	-1.82933979448023
Lipid Risk Score	1.64129011741346
Lipid Risk Score	0.4608113765761
Lipid Risk Score	-1.21666642617989
Lipid Risk Score	-0.404339534366297
Lipid Risk Score	-1.42209517102351
Lipid Risk Score	1.4108498378364
Lipid Risk Score	-0.649507062787548
Lipid Risk Score	-1.13597804823918
Lipid Risk Score	-1.00736350994645
Lipid Risk Score	-0.449653478509062
Lipid Risk Score	0.983618725144017
Lipid Risk Score	-0.132556135186664
Lipid Risk Score	-0.65976147412837
Lipid Risk Score	-0.709534536083653
Lipid Risk Score	-0.0314225654324331
Lipid Risk Score	-1.01629780085701
Lipid Risk Score	-0.3798591259129
Lipid Risk Score	-0.637852463212212
Lipid Risk Score	0.850748122526424
Lipid Risk Score	-0.768438741240625
Lipid Risk Score	0.886158864154401
Lipid Risk Score	1.3246990929523
Lipid Risk Score	-1.41932563744605
Lipid Risk Score	-1.32615417142671
Lipid Risk Score	0.80493637197212
Lipid Risk Score	-0.574539347639886
Lipid Risk Score	0.973026325791374
Lipid Risk Score	-0.932548404627419
Lipid Risk Score	0.88190044649633
Lipid Risk Score	1.95127426152125
Lipid Risk Score	0.570079307166079
Lipid Risk Score	-0.122526940527837
Lipid Risk Score	0.849411517809752
Lipid Risk Score	-1.07717541658739
Lipid Risk Score	1.0447362242507
Lipid Risk Score	0.662912830552721
Lipid Risk Score	-0.0261499785137024
Lipid Risk Score	1.23140408827458
Lipid Risk Score	0.740187968338286
Lipid Risk Score	-0.776334590856357
Lipid Risk Score	1.30013369345188
Lipid Risk Score	0.47445320549719
Lipid Risk Score	0.832452205830892
Lipid Risk Score	-0.494425885873292
Lipid Risk Score	0.879221553621693
Lipid Risk Score	-0.156443206574913
Lipid Risk Score	1.27326449265739
Lipid Risk Score	0.767542685104412
Lipid Risk Score	1.56308732798006
Lipid Risk Score	1.17450154603581
Lipid Risk Score	-0.367477323075475
Lipid Risk Score	0.543008874029768
Lipid Risk Score	0.716251566028976
Lipid Risk Score	0.932878880404742
Lipid Risk Score	-1.79886750962741
Lipid Risk Score	0.00481017340531119
Lipid Risk Score	0.483073946231175
Lipid Risk Score	-0.0244144208001064
Lipid Risk Score	-0.952830005009982
Lipid Risk Score	-0.661132827226066
Lipid Risk Score	1.62737195726713
Lipid Risk Score	1.5196007949939
Lipid Risk Score	0.662082433192283
Lipid Risk Score	-0.615126202037985
Lipid Risk Score	0.958844098237549
Lipid Risk Score	1.4182399548907
Lipid Risk Score	0.2422918983349
Lipid Risk Score	-0.55453650758637
Lipid Risk Score	-0.366785320498265
Lipid Risk Score	1.13439079102359
Lipid Risk Score	-0.304185916979975
Lipid Risk Score	1.77159233262893
Lipid Risk Score	-0.17348307252908
Lipid Risk Score	-0.0951476180185061
Lipid Risk Score	0.754583174856814
Lipid Risk Score	1.59398279482878
Lipid Risk Score	1.12721401886808
Lipid Risk Score	-0.239313808617453
Lipid Risk Score	-0.942133554897554
Lipid Risk Score	1.57012168088408
Lipid Risk Score	2.20155406447082
Lipid Risk Score	1.64771640187159
Lipid Risk Score	1.10435692092885
Lipid Risk Score	1.3764576374583
Lipid Risk Score	0.614264025451281
Lipid Risk Score	0.922315394011824
Lipid Risk Score	-0.814492094113678
Lipid Risk Score	-1.31336164153402
Lipid Risk Score	1.33759021453493
Lipid Risk Score	-1.33689298435815
Lipid Risk Score	-1.06714003937897
Lipid Risk Score	-0.705462308997247
Lipid Risk Score	-1.38445320696665
Lipid Risk Score	-0.962097933908563
Lipid Risk Score	-1.00482863611417
Lipid Risk Score	-0.995155884329537
Lipid Risk Score	-0.893006386432406
Lipid Risk Score	2.10866258753979
Lipid Risk Score	0.700776617671272
Lipid Risk Score	1.7265144659698
Lipid Risk Score	1.01814681702903
Lipid Risk Score	1.76189146561253
Lipid Risk Score	-0.625693541979166
Lipid Risk Score	1.74154590420857
Lipid Risk Score	2.72800757757956
Lipid Risk Score	-1.752237234651
Lipid Risk Score	-1.32747653337009
Lipid Risk Score	0.746903545010472
Lipid Risk Score	0.778493333869049
Lipid Risk Score	1.36933135755766
Lipid Risk Score	0.124114463644824
Lipid Risk Score	1.45398235722386
Lipid Risk Score	0.796564849549003
Lipid Risk Score	2.04771177897498
Lipid Risk Score	-1.23526023683011
Lipid Risk Score	-2.10435367757528
Lipid Risk Score	-1.49006878103122
Lipid Risk Score	-0.86827613674615
Lipid Risk Score	0.0290556815969083
Lipid Risk Score	-0.974273820079118
Lipid Risk Score	-0.397366176453747
Lipid Risk Score	-0.851675794372331
Lipid Risk Score	1.51434991460772
Lipid Risk Score	0.328523401765308
Lipid Risk Score	0.859806071832423
Lipid Risk Score	2.1470738204482
Lipid Risk Score	2.25707615453338
Lipid Risk Score	-0.218630812234961
Lipid Risk Score	1.68642033864248
Lipid Risk Score	-0.414850769693912
Lipid Risk Score	-0.395581273927342
Lipid Risk Score	-0.485638490871499
Lipid Risk Score	-0.34036871034089
Lipid Risk Score	1.18791532595165
Lipid Risk Score	1.30910672842943
Lipid Risk Score	1.83937459658144
Lipid Risk Score	-0.0198827675536771
Lipid Risk Score	0.78498521561539
Lipid Risk Score	0.721146065326987
Lipid Risk Score	-0.401888148495412
Lipid Risk Score	-0.976356130688122
Lipid Risk Score	0.122062232693683
Lipid Risk Score	1.18417356876445
Lipid Risk Score	-0.0923972881413222
Lipid Risk Score	-1.06581255457826
Lipid Risk Score	-1.67744244252445
Lipid Risk Score	-0.792317541937405
Lipid Risk Score	-0.28275041059686
Lipid Risk Score	-0.609027733737261
Lipid Risk Score	0.446745657308437
Lipid Risk Score	0.60123916963326
Lipid Risk Score	-1.75502071814153
Lipid Risk Score	-1.26752638894316
Lipid Risk Score	-1.00320423735454
Lipid Risk Score	-1.14477158589565
Lipid Risk Score	-1.11293137835191
Lipid Risk Score	-0.407705854554256
Lipid Risk Score	-0.695213716652776
Lipid Risk Score	-0.0950879214349307
Lipid Risk Score	-0.905384454609981
Lipid Risk Score	-0.388575395496886
Lipid Risk Score	-0.629996451170475
Lipid Risk Score	-0.449010806483906
Lipid Risk Score	-1.63497619357312
Lipid Risk Score	-1.79339131831671
Lipid Risk Score	2.37324694336252
Lipid Risk Score	-1.17440162986734
Lipid Risk Score	0.287476659795554
Lipid Risk Score	-1.36750291771079
Lipid Risk Score	-0.702338520706135
Lipid Risk Score	0.332812456254356
Lipid Risk Score	-0.844793284281193
Lipid Risk Score	-1.32540908435786
Lipid Risk Score	0.520092072991086
Lipid Risk Score	-0.680296374268791
Lipid Risk Score	-0.901757914164061
Lipid Risk Score	-1.0191337128959
Lipid Risk Score	-0.972247906272997
Lipid Risk Score	-0.177234473066899
Lipid Risk Score	-0.775213609026235
Lipid Risk Score	-1.03423681552754
Lipid Risk Score	-1.09851483731527
Lipid Risk Score	-0.582179726813954
Lipid Risk Score	-1.24412097442555
Lipid Risk Score	-0.516212060448915
Lipid Risk Score	-0.598496534499719
Lipid Risk Score	-0.937728943615473
Lipid Risk Score	-1.42455561571031
Lipid Risk Score	-1.25781289063684
Lipid Risk Score	0.152261420280647
Lipid Risk Score	-1.01034682352248
Lipid Risk Score	-0.83588707842192
Lipid Risk Score	-0.435870212228145
Lipid Risk Score	-0.340285134403356
Lipid Risk Score	-0.10391908539023
Lipid Risk Score	-0.42983150199909
Lipid Risk Score	-1.41683911875818
Lipid Risk Score	-1.35106567434178
Lipid Risk Score	0.350895340670963
Lipid Risk Score	-0.990390955227905
Lipid Risk Score	-0.494134466554973
Lipid Risk Score	-1.64703336849014
Lipid Risk Score	-1.28785295478767
Lipid Risk Score	-0.8698812137773
Lipid Risk Score	-1.44540463113305
Lipid Risk Score	-1.39583588234924
Lipid Risk Score	-1.20790026086031
Lipid Risk Score	0.363300652709903
Lipid Risk Score	-0.468304849357606
Lipid Risk Score	-0.934387567865042
Lipid Risk Score	-0.806964789273884
Lipid Risk Score	0.0994212413585485
Lipid Risk Score	-0.786652796480433
Lipid Risk Score	-2.24017001565452
Lipid Risk Score	-0.647291799190362
Lipid Risk Score	-0.823988226965302
Lipid Risk Score	-0.132782679464821
Lipid Risk Score	-0.600831721326404
Lipid Risk Score	-1.55725747805896
Lipid Risk Score	-2.00084266855478
Lipid Risk Score	-1.12051322810706
Lipid Risk Score	-1.15345690586592
Lipid Risk Score	-0.452453328835448
Lipid Risk Score	-1.08050752862693
Lipid Risk Score	-1.67485969990416
Lipid Risk Score	-1.18583602233069
Lipid Risk Score	-0.937536189770275
Lipid Risk Score	-1.81029011378662
Lipid Risk Score	-0.739045821191594
Lipid Risk Score	0.518275389088727
Lipid Risk Score	-0.95977494541734
Lipid Risk Score	-1.44001883691964
Lipid Risk Score	-1.37789686168179
Lipid Risk Score	-1.07050839276223
Lipid Risk Score	0.771844525958257
Lipid Risk Score	-1.30683131993886
Lipid Risk Score	-0.7230872947364
Lipid Risk Score	-0.110843451939847
Lipid Risk Score	-0.334527419130124
Lipid Risk Score	0.490351497370404
Lipid Risk Score	0.312714857503251
Lipid Risk Score	-1.45806447342625
Lipid Risk Score	0.0240203175166146
Lipid Risk Score	-0.765144992395345
Lipid Risk Score	0.58020008801405
Lipid Risk Score	-0.0710760820560448
Lipid Risk Score	-1.42896052975144
Lipid Risk Score	-0.825232232786878
Lipid Risk Score	-0.735280484605537
Lipid Risk Score	-0.676935974667221
Lipid Risk Score	-0.125262810095264
Lipid Risk Score	-0.929016281062977
Lipid Risk Score	-1.40067198328927
Lipid Risk Score	-2.1694456104965
Lipid Risk Score	-1.22851127992906
Lipid Risk Score	0.0557501768958178
Lipid Risk Score	-0.026958749489326
Lipid Risk Score	0.49981899829161
Lipid Risk Score	-1.32043643329739
Lipid Risk Score	-0.482590538701151
Lipid Risk Score	-2.18325426169771
Lipid Risk Score	-0.867714023372807
Lipid Risk Score	0.332378153075584
Lipid Risk Score	-0.168642426981958
Lipid Risk Score	-0.303590973494814
Lipid Risk Score	-1.06195614845917
Lipid Risk Score	-1.28327499116531
Lipid Risk Score	-1.17965951150101
Lipid Risk Score	-0.884085835911708
Lipid Risk Score	-0.167385546857359
Lipid Risk Score	0.0527268450792374
Lipid Risk Score	-1.01209085217676
Lipid Risk Score	-0.764756032360268
Lipid Risk Score	-1.29107290021356
Lipid Risk Score	-0.0624649893445694
Lipid Risk Score	0.171593293023597
Lipid Risk Score	-0.210051213261926
Lipid Risk Score	-0.926489644870745
Lipid Risk Score	-0.339844270983635
Lipid Risk Score	-0.0947357081289942
Lipid Risk Score	1.21309627062331
Lipid Risk Score	-0.815811662790955
Lipid Risk Score	0.587720934370973
Lipid Risk Score	0.511691169257199
Lipid Risk Score	1.59296494977193
Lipid Risk Score	1.28339821856092
Lipid Risk Score	1.17936955995605
