id	GDM	ec	abundance	jitter_group	jitter_position
1_233	GDM	2.3.1.41	3.69274e-05	2	0.19
1_234	Control	2.3.1.41	0.000241927	2	-0.19
1_235	Control	2.3.1.41	0.000166637	2	-0.19
1_236	GDM	2.3.1.41	0.00021787	2	0.19
1_237	Control	2.3.1.41	7.79841e-05	2	-0.19
1_238	Control	2.3.1.41	0.000131635	2	-0.19
1_239	Control	2.3.1.41	2.47951e-05	2	-0.19
1_240	GDM	2.3.1.41	0.000411657	2	0.19
1_241	Control	2.3.1.41	8.17039e-05	2	-0.19
1_242	Control	2.3.1.41	5.41247e-05	2	-0.19
1_25	GDM	2.3.1.41	0.00019873	2	0.19
1_26	Control	2.3.1.41	0.000213429	2	-0.19
1_27	Control	2.3.1.41	0.000250795	2	-0.19
1_28	GDM	2.3.1.41	4.30031e-05	2	0.19
1_29	Control	2.3.1.41	4.98811e-05	2	-0.19
1_3	GDM	2.3.1.41	0.000110707	2	0.19
1_30	GDM	2.3.1.41	3.66106e-05	2	0.19
1_31	Control	2.3.1.41	0.000334021	2	-0.19
1_32	GDM	2.3.1.41	4.86882e-05	2	0.19
1_33	Control	2.3.1.41	9.74996e-05	2	-0.19
1_34	Control	2.3.1.41	3.30478e-05	2	-0.19
1_35	GDM	2.3.1.41	0.000153751	2	0.19
1_36	Control	2.3.1.41	0.000141068	2	-0.19
1_37	GDM	2.3.1.41	0.000389753	2	0.19
1_38	Control	2.3.1.41	7.50364e-05	2	-0.19
1_39	GDM	2.3.1.41	0.000190409	2	0.19
1_4	Control	2.3.1.41	0.000383796	2	-0.19
1_40	GDM	2.3.1.41	0.000247429	2	0.19
1_41	Control	2.3.1.41	0.000147118	2	-0.19
1_42	GDM	2.3.1.41	0.000222215	2	0.19
1_43	GDM	2.3.1.41	0.00115707	2	0.19
1_44	Control	2.3.1.41	0.00018251	2	-0.19
1_45	GDM	2.3.1.41	8.85071e-05	2	0.19
1_46	Control	2.3.1.41	8.23935e-05	2	-0.19
1_47	GDM	2.3.1.41	0.000362896	2	0.19
1_48	Control	2.3.1.41	0.00010299	2	-0.19
1_49	Control	2.3.1.41	0.000326262	2	-0.19
1_5	GDM	2.3.1.41	0.000268795	2	0.19
1_50	GDM	2.3.1.41	0.000218876	2	0.19
1_51	Control	2.3.1.41	0.000103828	2	-0.19
1_52	GDM	2.3.1.41	3.99368e-05	2	0.19
1_53	Control	2.3.1.41	0.000148297	2	-0.19
1_54	GDM	2.3.1.41	7.52554e-05	2	0.19
1_55	Control	2.3.1.41	0.000103325	2	-0.19
1_56	GDM	2.3.1.41	0.000139516	2	0.19
1_57	Control	2.3.1.41	0.000170492	2	-0.19
1_58	GDM	2.3.1.41	0.000160019	2	0.19
1_59	Control	2.3.1.41	0.000126538	2	-0.19
1_6	Control	2.3.1.41	0.000244284	2	-0.19
1_60	GDM	2.3.1.41	0.00024496	2	0.19
1_61	Control	2.3.1.41	0.000572378	2	-0.19
1_62	GDM	2.3.1.41	0.000182537	2	0.19
1_63	Control	2.3.1.41	0.000153702	2	-0.19
1_64	GDM	2.3.1.41	0.00015677	2	0.19
1_65	Control	2.3.1.41	0.000218718	2	-0.19
1_66	GDM	2.3.1.41	0.0004183	2	0.19
1_67	GDM	2.3.1.41	0.000306088	2	0.19
1_68	Control	2.3.1.41	9.35917e-05	2	-0.19
1_69	Control	2.3.1.41	0.000107041	2	-0.19
1_7	GDM	2.3.1.41	0.000100599	2	0.19
1_70	GDM	2.3.1.41	0.000129659	2	0.19
1_71	Control	2.3.1.41	0.000324054	2	-0.19
1_72	Control	2.3.1.41	0.000404294	2	-0.19
1_73	GDM	2.3.1.41	3.17629e-05	2	0.19
1_74	GDM	2.3.1.41	0.000253926	2	0.19
1_75	Control	2.3.1.41	0.000114152	2	-0.19
1_77	Control	2.3.1.41	1.25469e-05	2	-0.19
1_78	GDM	2.3.1.41	6.0419e-05	2	0.19
1_79	Control	2.3.1.41	9.41509e-05	2	-0.19
1_8	Control	2.3.1.41	5.85929e-05	2	-0.19
1_80	GDM	2.3.1.41	0.000136737	2	0.19
1_81	GDM	2.3.1.41	0.000117223	2	0.19
1_82	GDM	2.3.1.41	5.66346e-05	2	0.19
1_83	GDM	2.3.1.41	0.000400762	2	0.19
1_84	GDM	2.3.1.41	0.000179697	2	0.19
1_85	Control	2.3.1.41	9.43497e-05	2	-0.19
1_86	Control	2.3.1.41	8.74528e-05	2	-0.19
1_87	Control	2.3.1.41	0.000135127	2	-0.19
1_88	Control	2.3.1.41	0.000248875	2	-0.19
1_89	Control	2.3.1.41	0.000167802	2	-0.19
1_9	Control	2.3.1.41	9.83267e-05	2	-0.19
1_90	Control	2.3.1.41	2.52278e-05	2	-0.19
1_91	GDM	2.3.1.41	0.00022541	2	0.19
1_92	GDM	2.3.1.41	0.000256954	2	0.19
1_93	Control	2.3.1.41	7.24539e-05	2	-0.19
1_94	Control	2.3.1.41	8.30095e-05	2	-0.19
1_95	Control	2.3.1.41	0.00014976	2	-0.19
1_96	GDM	2.3.1.41	0.000212133	2	0.19
1_97	GDM	2.3.1.41	4.29604e-05	2	0.19
1_98	GDM	2.3.1.41	0.000347568	2	0.19
1_99	GDM	2.3.1.41	0.000351604	2	0.19
SL_1_01	Control	2.3.1.41	8.21359e-05	2	-0.19
SL_1_02	GDM	2.3.1.41	1.67796e-05	2	0.19
SL_1_03	Control	2.3.1.41	0.000413224	2	-0.19
SL_1_04	GDM	2.3.1.41	0.000126514	2	0.19
SL_1_05	Control	2.3.1.41	0.000411428	2	-0.19
SL_1_08	Control	2.3.1.41	4.53944e-05	2	-0.19
SL_1_09	Control	2.3.1.41	5.6596e-05	2	-0.19
SL_1_11	GDM	2.3.1.41	1.24258e-05	2	0.19
SL_1_14	GDM	2.3.1.41	4.02009e-05	2	0.19
SL_1_15	GDM	2.3.1.41	1.84963e-05	2	0.19
SL_1_16	Control	2.3.1.41	2.42032e-05	2	-0.19
SL_1_18	Control	2.3.1.41	0.000138158	2	-0.19
SL_1_20	Control	2.3.1.41	3.21866e-05	2	-0.19
SL_1_22	Control	2.3.1.41	0.000362668	2	-0.19
SL_1_23	GDM	2.3.1.41	0.000167215	2	0.19
SL_1_24	Control	2.3.1.41	8.41831e-05	2	-0.19
SL_1_25	Control	2.3.1.41	5.92231e-05	2	-0.19
SL_1_26	GDM	2.3.1.41	2.50534e-05	2	0.19
SL_1_30	GDM	2.3.1.41	5.043e-05	2	0.19
SL_1_31	GDM	2.3.1.41	0.000104885	2	0.19
SL_1_33	Control	2.3.1.41	0.000121763	2	-0.19
SL_1_34	Control	2.3.1.41	9.18033e-05	2	-0.19
SL_1_35	GDM	2.3.1.41	1.92479e-05	2	0.19
SL_1_38	GDM	2.3.1.41	3.87745e-05	2	0.19
SL_1_40	Control	2.3.1.41	0.000100501	2	-0.19
SL_1_41	Control	2.3.1.41	0.000190636	2	-0.19
SL_1_44	Control	2.3.1.41	3.16903e-05	2	-0.19
SL_1_46	Control	2.3.1.41	0.000168652	2	-0.19
SL_1_47	Control	2.3.1.41	3.38582e-05	2	-0.19
SL_1_48	Control	2.3.1.41	0.00015915	2	-0.19
SL_1_49	Control	2.3.1.41	3.48763e-05	2	-0.19
SL_1_51	Control	2.3.1.41	9.74745e-05	2	-0.19
SL_1_61	Control	2.3.1.41	4.38434e-05	2	-0.19
SL_1_63	Control	2.3.1.41	2.73835e-05	2	-0.19
SL_1_64	Control	2.3.1.41	0.000110544	2	-0.19
SL_1_65	Control	2.3.1.41	3.76921e-05	2	-0.19
SL_1_66	GDM	2.3.1.41	2.87476e-05	2	0.19
SL_1_67	Control	2.3.1.41	0.00016835	2	-0.19
SL_1_68	Control	2.3.1.41	3.36947e-05	2	-0.19
SL_1_71	Control	2.3.1.41	3.81566e-05	2	-0.19
SL_1_73	GDM	2.3.1.41	9.48596e-05	2	0.19
SL_1_74	Control	2.3.1.41	6.89308e-05	2	-0.19
SL_1_75	Control	2.3.1.41	1.91619e-05	2	-0.19
SL_1_78	Control	2.3.1.41	0.000451121	2	-0.19
SL_1_80	Control	2.3.1.41	0.000144279	2	-0.19
SL_1_81	GDM	2.3.1.41	4.60478e-05	2	0.19
SL_1_82	Control	2.3.1.41	0.000126679	2	-0.19
SL_1_84	Control	2.3.1.41	0.000146468	2	-0.19
SL_1_85	Control	2.3.1.41	0.000136937	2	-0.19
SL_1_87	Control	2.3.1.41	0.000125249	2	-0.19
SL_1_88	Control	2.3.1.41	0.000566253	2	-0.19
SL_1_91	GDM	2.3.1.41	6.14959e-05	2	0.19
SL_1_92	Control	2.3.1.41	8.99805e-05	2	-0.19
SL_1_93	Control	2.3.1.41	0.000246184	2	-0.19
SL_1_94	GDM	2.3.1.41	0.000284814	2	0.19
SL_1_95	Control	2.3.1.41	2.81815e-05	2	-0.19
SL_1_96	GDM	2.3.1.41	8.1986e-05	2	0.19
SL_1_99	Control	2.3.1.41	0.000397611	2	-0.19
SL_2_01	Control	2.3.1.41	8.2142e-05	2	-0.19
SL_2_04	Control	2.3.1.41	0.000142006	2	-0.19
SL_2_05	Control	2.3.1.41	7.66793e-06	2	-0.19
SL_2_06	Control	2.3.1.41	1.91516e-05	2	-0.19
SL_2_07	GDM	2.3.1.41	0.000933608	2	0.19
SL_2_08	Control	2.3.1.41	1.48578e-05	2	-0.19
SL_2_09	Control	2.3.1.41	0.000281671	2	-0.19
SL_2_12	Control	2.3.1.41	9.49577e-05	2	-0.19
SL_2_14	Control	2.3.1.41	0.000219929	2	-0.19
SL_2_15	Control	2.3.1.41	6.79511e-05	2	-0.19
SL_2_16	Control	2.3.1.41	1.93871e-05	2	-0.19
SL_2_19	Control	2.3.1.41	0.000107833	2	-0.19
SL_2_21	Control	2.3.1.41	0.000101828	2	-0.19
SL_2_22	GDM	2.3.1.41	0.000417259	2	0.19
SL_2_23	GDM	2.3.1.41	0.000151659	2	0.19
SL_2_24	Control	2.3.1.41	6.03948e-05	2	-0.19
SL_2_25	Control	2.3.1.41	0.000194392	2	-0.19
SL_2_26	Control	2.3.1.41	0.000124081	2	-0.19
SL_2_28	Control	2.3.1.41	0.000173934	2	-0.19
SL_2_32	GDM	2.3.1.41	7.45087e-05	2	0.19
SL_2_33	GDM	2.3.1.41	0.000197236	2	0.19
SL_2_34	Control	2.3.1.41	8.94685e-05	2	-0.19
SL_2_37	Control	2.3.1.41	0.000204082	2	-0.19
SL_2_38	Control	2.3.1.41	8.60647e-05	2	-0.19
SL_2_40	Control	2.3.1.41	0.000162432	2	-0.19
SL_2_44	Control	2.3.1.41	0.000141353	2	-0.19
SL_2_45	Control	2.3.1.41	0.000315589	2	-0.19
SL_2_48	Control	2.3.1.41	5.66247e-05	2	-0.19
SL_2_49	Control	2.3.1.41	4.52268e-05	2	-0.19
SL_2_50	GDM	2.3.1.41	4.45862e-05	2	0.19
SL_2_51	Control	2.3.1.41	4.69218e-06	2	-0.19
SL_2_53	GDM	2.3.1.41	2.13827e-05	2	0.19
SL_2_54	Control	2.3.1.41	1.769e-05	2	-0.19
SL_2_55	GDM	2.3.1.41	9.1526e-05	2	0.19
SL_2_56	Control	2.3.1.41	5.72067e-05	2	-0.19
SL_2_57	GDM	2.3.1.41	8.31548e-05	2	0.19
SL_2_59	Control	2.3.1.41	0.00030463	2	-0.19
SL_2_61	Control	2.3.1.41	0.000185949	2	-0.19
SL_2_63	GDM	2.3.1.41	1.7186e-05	2	0.19
SL_2_64	GDM	2.3.1.41	5.67525e-05	2	0.19
SL_2_66	Control	2.3.1.41	9.17114e-05	2	-0.19
SL_2_68	GDM	2.3.1.41	2.36207e-05	2	0.19
SL_2_69	Control	2.3.1.41	5.0743e-05	2	-0.19
SL_2_70	Control	2.3.1.41	6.15959e-05	2	-0.19
SL_2_71	GDM	2.3.1.41	4.20914e-05	2	0.19
SL_2_72	Control	2.3.1.41	5.20742e-05	2	-0.19
SL_2_73	GDM	2.3.1.41	3.89892e-05	2	0.19
SL_2_74	GDM	2.3.1.41	1.6169e-05	2	0.19
SL_2_75	Control	2.3.1.41	4.72103e-05	2	-0.19
SL_2_76	Control	2.3.1.41	7.47099e-05	2	-0.19
SL_2_79	Control	2.3.1.41	0.000174971	2	-0.19
SL_2_80	Control	2.3.1.41	6.91145e-05	2	-0.19
SL_2_82	Control	2.3.1.41	4.62722e-05	2	-0.19
SL_2_83	GDM	2.3.1.41	6.07014e-05	2	0.19
SL_2_84	GDM	2.3.1.41	0.000156266	2	0.19
SL_2_85	Control	2.3.1.41	8.60146e-05	2	-0.19
SL_2_86	Control	2.3.1.41	6.47366e-05	2	-0.19
SL_2_87	Control	2.3.1.41	3.10555e-05	2	-0.19
SL_2_90	Control	2.3.1.41	1.28648e-05	2	-0.19
SL_2_91	Control	2.3.1.41	3.23845e-05	2	-0.19
SL_2_95	Control	2.3.1.41	0.000102548	2	-0.19
SL_2_96	Control	2.3.1.41	7.30747e-05	2	-0.19
SL_2_98	Control	2.3.1.41	6.48796e-05	2	-0.19
SL_3_01	GDM	2.3.1.41	7.60134e-05	2	0.19
SL_3_02	Control	2.3.1.41	7.80992e-05	2	-0.19
SL_3_03	GDM	2.3.1.41	0.000129828	2	0.19
SL_3_04	GDM	2.3.1.41	0.000141511	2	0.19
SL_3_05	Control	2.3.1.41	1.96155e-05	2	-0.19
SL_3_06	Control	2.3.1.41	4.1206e-05	2	-0.19
SL_3_07	GDM	2.3.1.41	3.06266e-05	2	0.19
SL_3_08	Control	2.3.1.41	3.53908e-05	2	-0.19
SL_3_10	Control	2.3.1.41	4.30699e-05	2	-0.19
SL_3_100	Control	2.3.1.41	9.52179e-05	2	-0.19
SL_3_13	Control	2.3.1.41	8.53884e-05	2	-0.19
SL_3_14	GDM	2.3.1.41	3.96934e-05	2	0.19
SL_3_15	Control	2.3.1.41	5.18216e-05	2	-0.19
SL_3_16	Control	2.3.1.41	1.38347e-05	2	-0.19
SL_3_17	Control	2.3.1.41	0.000154875	2	-0.19
SL_3_18	GDM	2.3.1.41	5.19719e-05	2	0.19
SL_3_19	Control	2.3.1.41	3.29525e-05	2	-0.19
SL_3_20	GDM	2.3.1.41	6.74006e-05	2	0.19
SL_3_21	Control	2.3.1.41	8.17581e-05	2	-0.19
SL_3_22	Control	2.3.1.41	0.000136185	2	-0.19
SL_3_23	Control	2.3.1.41	6.76429e-05	2	-0.19
SL_3_25	GDM	2.3.1.41	8.58338e-05	2	0.19
SL_3_27	Control	2.3.1.41	4.26341e-05	2	-0.19
SL_3_28	Control	2.3.1.41	9.95389e-06	2	-0.19
SL_3_29	GDM	2.3.1.41	0.000107667	2	0.19
SL_3_30	Control	2.3.1.41	4.54077e-05	2	-0.19
SL_3_31	GDM	2.3.1.41	9.03579e-06	2	0.19
SL_3_34	Control	2.3.1.41	0.000154743	2	-0.19
SL_3_36	Control	2.3.1.41	0.000174104	2	-0.19
SL_3_37	Control	2.3.1.41	7.26157e-05	2	-0.19
SL_3_38	GDM	2.3.1.41	6.17845e-05	2	0.19
SL_3_40	Control	2.3.1.41	8.00183e-06	2	-0.19
SL_3_41	GDM	2.3.1.41	8.04339e-06	2	0.19
SL_3_42	Control	2.3.1.41	0.000134435	2	-0.19
SL_3_43	GDM	2.3.1.41	1.10449e-05	2	0.19
SL_3_44	Control	2.3.1.41	0.00010504	2	-0.19
SL_3_45	GDM	2.3.1.41	9.12032e-05	2	0.19
SL_3_46	Control	2.3.1.41	4.69012e-05	2	-0.19
SL_3_47	Control	2.3.1.41	5.52291e-05	2	-0.19
SL_3_48	GDM	2.3.1.41	0.000557294	2	0.19
SL_3_49	Control	2.3.1.41	4.66677e-05	2	-0.19
SL_3_50	GDM	2.3.1.41	0.000158954	2	0.19
SL_3_51	GDM	2.3.1.41	9.68206e-05	2	0.19
SL_3_52	Control	2.3.1.41	2.0394e-05	2	-0.19
SL_3_54	Control	2.3.1.41	0.000114867	2	-0.19
SL_3_56	Control	2.3.1.41	1.19539e-05	2	-0.19
SL_3_57	GDM	2.3.1.41	0.00017252	2	0.19
SL_3_58	Control	2.3.1.41	0.000215098	2	-0.19
SL_3_59	GDM	2.3.1.41	6.67658e-05	2	0.19
SL_3_60	Control	2.3.1.41	0.000102984	2	-0.19
SL_3_61	Control	2.3.1.41	0.00017035	2	-0.19
SL_3_63	Control	2.3.1.41	6.07241e-05	2	-0.19
SL_3_64	Control	2.3.1.41	2.41908e-05	2	-0.19
SL_3_65	Control	2.3.1.41	8.72879e-05	2	-0.19
SL_3_66	GDM	2.3.1.41	8.04027e-05	2	0.19
SL_3_67	GDM	2.3.1.41	2.99309e-05	2	0.19
SL_3_68	Control	2.3.1.41	3.16587e-05	2	-0.19
SL_3_69	Control	2.3.1.41	6.28539e-05	2	-0.19
SL_3_70	GDM	2.3.1.41	0.000210926	2	0.19
SL_3_71	Control	2.3.1.41	9.02953e-05	2	-0.19
SL_3_72	Control	2.3.1.41	3.56686e-05	2	-0.19
SL_3_73	GDM	2.3.1.41	4.15523e-05	2	0.19
SL_3_74	GDM	2.3.1.41	7.9554e-05	2	0.19
SL_3_75	Control	2.3.1.41	3.07722e-05	2	-0.19
SL_3_76	Control	2.3.1.41	9.14018e-05	2	-0.19
SL_3_77	Control	2.3.1.41	0.000122976	2	-0.19
SL_3_78	Control	2.3.1.41	0.000107843	2	-0.19
SL_3_79	Control	2.3.1.41	0.0015119	2	-0.19
SL_3_80	Control	2.3.1.41	5.36888e-05	2	-0.19
SL_3_81	Control	2.3.1.41	0.000102886	2	-0.19
SL_3_82	Control	2.3.1.41	0.000194741	2	-0.19
SL_3_83	Control	2.3.1.41	0.000903915	2	-0.19
SL_3_84	Control	2.3.1.41	0.000349169	2	-0.19
SL_3_85	GDM	2.3.1.41	0.000364878	2	0.19
SL_3_86	Control	2.3.1.41	0.000356446	2	-0.19
SL_3_87	Control	2.3.1.41	9.3008e-05	2	-0.19
SL_3_89	Control	2.3.1.41	4.90767e-05	2	-0.19
SL_3_90	Control	2.3.1.41	0.000331268	2	-0.19
SL_3_91	Control	2.3.1.41	7.32544e-05	2	-0.19
SL_3_92	GDM	2.3.1.41	3.03836e-05	2	0.19
SL_3_94	Control	2.3.1.41	0.000119288	2	-0.19
SL_3_96	GDM	2.3.1.41	0.000267614	2	0.19
SL_3_97	Control	2.3.1.41	0.000107529	2	-0.19
SL_3_98	Control	2.3.1.41	0.000172657	2	-0.19
SL_3_99	GDM	2.3.1.41	0.000365682	2	0.19
SL_4_02	Control	2.3.1.41	0.000111342	2	-0.19
SL_4_03	Control	2.3.1.41	2.4745e-05	2	-0.19
SL_4_04	Control	2.3.1.41	0.000207128	2	-0.19
SL_4_05	Control	2.3.1.41	0.00011233	2	-0.19
SL_4_06	GDM	2.3.1.41	5.03644e-05	2	0.19
SL_4_07	Control	2.3.1.41	0.000109959	2	-0.19
SL_4_08	GDM	2.3.1.41	0.000232872	2	0.19
SL_4_09	Control	2.3.1.41	3.59374e-05	2	-0.19
SL_4_100	GDM	2.3.1.41	0.000168313	2	0.19
SL_4_11	GDM	2.3.1.41	2.69664e-05	2	0.19
SL_4_12	Control	2.3.1.41	2.85283e-05	2	-0.19
SL_4_13	GDM	2.3.1.41	5.74402e-05	2	0.19
SL_4_14	Control	2.3.1.41	9.71836e-05	2	-0.19
SL_4_16	Control	2.3.1.41	0.000195659	2	-0.19
SL_4_17	Control	2.3.1.41	0.000245341	2	-0.19
SL_4_18	Control	2.3.1.41	9.32366e-05	2	-0.19
SL_4_19	GDM	2.3.1.41	5.7879e-05	2	0.19
SL_4_20	GDM	2.3.1.41	3.95233e-05	2	0.19
SL_4_21	Control	2.3.1.41	7.37199e-05	2	-0.19
SL_4_23	GDM	2.3.1.41	6.27339e-05	2	0.19
SL_4_24	Control	2.3.1.41	0.000110181	2	-0.19
SL_4_25	Control	2.3.1.41	4.18167e-05	2	-0.19
SL_4_27	Control	2.3.1.41	0.000259539	2	-0.19
SL_4_28	Control	2.3.1.41	8.3161e-05	2	-0.19
SL_4_29	Control	2.3.1.41	6.04962e-05	2	-0.19
SL_4_30	GDM	2.3.1.41	6.92807e-05	2	0.19
SL_4_31	GDM	2.3.1.41	0.000105362	2	0.19
SL_4_32	Control	2.3.1.41	0.000160642	2	-0.19
SL_4_33	GDM	2.3.1.41	0.000189846	2	0.19
SL_4_34	Control	2.3.1.41	8.28124e-05	2	-0.19
SL_4_37	Control	2.3.1.41	5.72164e-05	2	-0.19
SL_4_38	Control	2.3.1.41	3.03192e-05	2	-0.19
SL_4_41	Control	2.3.1.41	1.11834e-05	2	-0.19
SL_4_42	Control	2.3.1.41	3.80639e-05	2	-0.19
SL_4_43	Control	2.3.1.41	2.5305e-05	2	-0.19
SL_4_44	Control	2.3.1.41	0.000135323	2	-0.19
SL_4_45	Control	2.3.1.41	1.06129e-05	2	-0.19
SL_4_46	GDM	2.3.1.41	0.000119572	2	0.19
SL_4_47	Control	2.3.1.41	6.26079e-05	2	-0.19
SL_4_48	GDM	2.3.1.41	5.03222e-05	2	0.19
SL_4_51	GDM	2.3.1.41	6.63241e-05	2	0.19
SL_4_52	Control	2.3.1.41	8.11586e-05	2	-0.19
SL_4_53	GDM	2.3.1.41	9.45366e-05	2	0.19
SL_4_54	Control	2.3.1.41	9.71312e-05	2	-0.19
SL_4_55	Control	2.3.1.41	6.03855e-05	2	-0.19
SL_4_56	Control	2.3.1.41	5.39007e-05	2	-0.19
SL_4_57	GDM	2.3.1.41	7.41885e-05	2	0.19
SL_4_58	GDM	2.3.1.41	3.73771e-05	2	0.19
SL_4_59	Control	2.3.1.41	0.000107004	2	-0.19
SL_4_61	Control	2.3.1.41	0.000106137	2	-0.19
SL_4_62	Control	2.3.1.41	7.8292e-05	2	-0.19
SL_4_63	GDM	2.3.1.41	5.32458e-05	2	0.19
SL_4_65	GDM	2.3.1.41	5.82028e-05	2	0.19
SL_4_66	GDM	2.3.1.41	0.00011	2	0.19
SL_4_67	GDM	2.3.1.41	0.000167501	2	0.19
SL_4_68	Control	2.3.1.41	4.79971e-05	2	-0.19
SL_4_69	Control	2.3.1.41	0.000254691	2	-0.19
SL_4_71	GDM	2.3.1.41	8.23021e-05	2	0.19
SL_4_72	Control	2.3.1.41	9.90861e-06	2	-0.19
SL_4_73	GDM	2.3.1.41	4.10228e-05	2	0.19
SL_4_74	Control	2.3.1.41	5.22767e-05	2	-0.19
SL_4_75	GDM	2.3.1.41	6.60434e-05	2	0.19
SL_4_76	Control	2.3.1.41	6.21597e-05	2	-0.19
SL_4_77	Control	2.3.1.41	2.49407e-05	2	-0.19
SL_4_78	Control	2.3.1.41	2.85426e-05	2	-0.19
SL_4_79	Control	2.3.1.41	8.30865e-05	2	-0.19
SL_4_80	GDM	2.3.1.41	4.37626e-05	2	0.19
SL_4_81	Control	2.3.1.41	5.13381e-05	2	-0.19
SL_4_82	Control	2.3.1.41	8.42334e-05	2	-0.19
SL_4_83	GDM	2.3.1.41	0.000137934	2	0.19
SL_4_84	Control	2.3.1.41	7.33647e-05	2	-0.19
SL_4_85	Control	2.3.1.41	0.000134522	2	-0.19
SL_4_86	Control	2.3.1.41	8.40922e-05	2	-0.19
SL_4_87	Control	2.3.1.41	2.29405e-05	2	-0.19
SL_4_88	GDM	2.3.1.41	0.000322019	2	0.19
SL_4_89	GDM	2.3.1.41	6.96111e-05	2	0.19
SL_4_90	Control	2.3.1.41	3.6266e-05	2	-0.19
SL_4_91	GDM	2.3.1.41	5.65566e-05	2	0.19
SL_4_92	Control	2.3.1.41	8.18449e-05	2	-0.19
SL_4_93	Control	2.3.1.41	7.38112e-05	2	-0.19
SL_4_94	Control	2.3.1.41	6.96745e-05	2	-0.19
SL_4_95	Control	2.3.1.41	5.82466e-05	2	-0.19
SL_4_96	Control	2.3.1.41	0.000148442	2	-0.19
SL_4_97	Control	2.3.1.41	5.27651e-05	2	-0.19
SL_4_98	Control	2.3.1.41	0.000208889	2	-0.19
SL_4_99	Control	2.3.1.41	2.72378e-05	2	-0.19
SL_5_02	Control	2.3.1.41	0.000273114	2	-0.19
SL_5_03	Control	2.3.1.41	6.0496e-05	2	-0.19
SL_5_04	Control	2.3.1.41	9.45718e-06	2	-0.19
SL_5_05	GDM	2.3.1.41	5.41337e-05	2	0.19
SL_5_06	GDM	2.3.1.41	0.000685465	2	0.19
SL_5_07	Control	2.3.1.41	0.000226098	2	-0.19
SL_5_08	Control	2.3.1.41	7.31215e-05	2	-0.19
SL_5_09	GDM	2.3.1.41	7.10496e-05	2	0.19
SL_5_10	Control	2.3.1.41	5.54716e-05	2	-0.19
SL_5_100	Control	2.3.1.41	0.000115789	2	-0.19
SL_5_12	Control	2.3.1.41	0.000137968	2	-0.19
SL_5_13	Control	2.3.1.41	2.31617e-05	2	-0.19
SL_5_14	GDM	2.3.1.41	2.80012e-05	2	0.19
SL_5_15	Control	2.3.1.41	0.000418822	2	-0.19
SL_5_18	Control	2.3.1.41	2.70011e-05	2	-0.19
SL_5_19	Control	2.3.1.41	8.80874e-05	2	-0.19
SL_5_20	Control	2.3.1.41	5.22131e-05	2	-0.19
SL_5_21	Control	2.3.1.41	0.000203717	2	-0.19
SL_5_22	GDM	2.3.1.41	0.000167902	2	0.19
SL_5_24	Control	2.3.1.41	0.000107011	2	-0.19
SL_5_25	Control	2.3.1.41	9.71476e-05	2	-0.19
SL_5_26	Control	2.3.1.41	9.77035e-05	2	-0.19
SL_5_28	GDM	2.3.1.41	1.2878e-05	2	0.19
SL_5_29	GDM	2.3.1.41	9.9044e-05	2	0.19
SL_5_30	GDM	2.3.1.41	0.000195995	2	0.19
SL_5_33	Control	2.3.1.41	5.60797e-05	2	-0.19
SL_5_34	Control	2.3.1.41	3.09471e-05	2	-0.19
SL_5_36	GDM	2.3.1.41	8.82949e-05	2	0.19
SL_5_38	Control	2.3.1.41	9.05424e-05	2	-0.19
SL_5_39	Control	2.3.1.41	0.000103641	2	-0.19
SL_5_41	Control	2.3.1.41	3.5927e-05	2	-0.19
SL_5_42	Control	2.3.1.41	0.000126987	2	-0.19
SL_5_43	Control	2.3.1.41	5.82467e-05	2	-0.19
SL_5_44	Control	2.3.1.41	0.00012141	2	-0.19
SL_5_45	Control	2.3.1.41	7.06773e-05	2	-0.19
SL_5_46	Control	2.3.1.41	7.08883e-05	2	-0.19
SL_5_47	Control	2.3.1.41	6.94424e-05	2	-0.19
SL_5_49	Control	2.3.1.41	2.83127e-05	2	-0.19
SL_5_50	Control	2.3.1.41	5.22365e-06	2	-0.19
SL_5_51	Control	2.3.1.41	0.00020489	2	-0.19
SL_5_52	Control	2.3.1.41	3.50956e-05	2	-0.19
SL_5_53	Control	2.3.1.41	7.23562e-05	2	-0.19
SL_5_54	Control	2.3.1.41	3.52831e-05	2	-0.19
SL_5_55	Control	2.3.1.41	9.42109e-06	2	-0.19
SL_5_57	Control	2.3.1.41	5.67399e-05	2	-0.19
SL_5_59	Control	2.3.1.41	0.000663476	2	-0.19
SL_5_60	Control	2.3.1.41	0.000134287	2	-0.19
SL_5_62	Control	2.3.1.41	0.000108193	2	-0.19
SL_5_63	Control	2.3.1.41	0.000168299	2	-0.19
SL_5_64	Control	2.3.1.41	8.60008e-05	2	-0.19
SL_5_65	Control	2.3.1.41	0.000272699	2	-0.19
SL_5_66	Control	2.3.1.41	0.000173068	2	-0.19
SL_5_67	Control	2.3.1.41	9.33428e-05	2	-0.19
SL_5_68	Control	2.3.1.41	5.74866e-05	2	-0.19
SL_5_69	Control	2.3.1.41	5.64179e-05	2	-0.19
SL_5_70	Control	2.3.1.41	1.86429e-05	2	-0.19
SL_5_74	Control	2.3.1.41	7.77097e-05	2	-0.19
SL_5_78	Control	2.3.1.41	6.42291e-05	2	-0.19
SL_5_84	Control	2.3.1.41	0.000315758	2	-0.19
SL_5_85	Control	2.3.1.41	4.40971e-05	2	-0.19
